,Month,Origin,DepDelay,ArrDelay,iata,airport,city,state,country,lat,long
1823,8,LGA,132710.0,147281.0,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1824,9,LGA,47242.0,63568.0,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1825,10,LGA,27100.0,36904.0,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1826,11,LGA,33862.0,26819.0,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1827,12,LGA,103769.0,131190.0,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1828,1,LGB,9151.0,9720.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1829,2,LGB,6023.0,4330.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1830,3,LGB,4744.0,3286.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1831,4,LGB,1892.0,-1088.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1832,5,LGB,2692.0,6662.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1833,6,LGB,12599.0,15192.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1834,7,LGB,14132.0,11711.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1835,8,LGB,14800.0,14044.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1836,9,LGB,2141.0,-1339.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1837,10,LGB,653.0,-3251.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1838,11,LGB,4234.0,-3665.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1839,12,LGB,29509.0,23844.0,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1840,1,LIH,-4606.0,-4084.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1841,2,LIH,-2328.0,-1550.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1842,3,LIH,-1207.0,-1664.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1843,4,LIH,1577.0,3530.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1844,5,LIH,1266.0,1467.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1845,6,LIH,-1034.0,685.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1846,7,LIH,3624.0,4946.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1847,8,LIH,1603.0,2201.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1848,9,LIH,385.0,-1840.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1849,10,LIH,-1490.0,999.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1850,11,LIH,-1920.0,-567.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1851,12,LIH,4185.0,4993.0,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1852,1,LIT,14804.0,14758.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1853,2,LIT,17895.0,20457.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1854,3,LIT,21299.0,21629.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1855,4,LIT,12753.0,16853.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1856,5,LIT,11424.0,12036.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1857,6,LIT,21145.0,21413.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1858,7,LIT,18391.0,16985.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1859,8,LIT,13613.0,12861.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1860,9,LIT,4807.0,2861.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1861,10,LIT,5066.0,2063.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1862,11,LIT,5984.0,5083.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1863,12,LIT,25087.0,26226.0,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
1864,1,LNK,3082.0,3329.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1865,2,LNK,3062.0,2693.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1866,3,LNK,2691.0,3274.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1867,4,LNK,2694.0,2298.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1868,5,LNK,2719.0,1905.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1869,6,LNK,5288.0,4653.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1870,7,LNK,3769.0,2774.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1871,8,LNK,331.0,-325.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1872,9,LNK,603.0,-126.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1873,10,LNK,-319.0,-1156.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1874,11,LNK,735.0,604.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1875,12,LNK,6315.0,7080.0,LNK,Lincoln Municipal,Lincoln,NE,USA,40.85097222,-96.75925
1876,1,LRD,2015.0,1975.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1877,2,LRD,1105.0,1232.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1878,3,LRD,2403.0,1836.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1879,4,LRD,1496.0,2298.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1880,5,LRD,1113.0,1578.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1881,6,LRD,1340.0,2094.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1882,7,LRD,851.0,1612.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1883,8,LRD,888.0,1984.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1884,9,LRD,-237.0,78.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1885,10,LRD,-93.0,169.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1886,11,LRD,401.0,-15.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1887,12,LRD,2111.0,2297.0,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361
1888,1,LSE,2019.0,3264.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1889,2,LSE,2169.0,3104.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1890,3,LSE,1543.0,1755.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1891,4,LSE,375.0,1612.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1892,5,LSE,1461.0,377.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1893,6,LSE,1154.0,2350.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1894,7,LSE,1007.0,1958.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1895,8,LSE,85.0,320.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1896,9,LSE,496.0,585.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1897,10,LSE,-482.0,-412.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1898,11,LSE,-76.0,419.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1899,12,LSE,2191.0,3322.0,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778
1900,1,LWS,395.0,452.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1901,2,LWS,-36.0,-130.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1902,3,LWS,-61.0,106.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1903,4,LWS,-131.0,-18.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1904,5,LWS,-273.0,-284.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1905,6,LWS,39.0,-230.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1906,7,LWS,-13.0,-258.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1907,8,LWS,-215.0,-352.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1908,9,LWS,-356.0,-472.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1909,10,LWS,-312.0,-644.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1910,11,LWS,-235.0,-598.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1911,12,LWS,1651.0,742.0,LWS,Lewiston-Nez Perce County,Lewiston,ID,USA,46.37449806,-117.0153944
1912,1,LYH,187.0,165.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1913,2,LYH,306.0,359.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1914,3,LYH,193.0,350.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1915,4,LYH,211.0,400.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1916,5,LYH,-239.0,-67.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1917,6,LYH,323.0,935.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1918,7,LYH,170.0,823.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1919,8,LYH,387.0,254.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1920,9,LYH,-111.0,-72.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1921,10,LYH,-35.0,-91.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1922,11,LYH,198.0,-34.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1923,12,LYH,187.0,616.0,LYH,Lynchburg Municipal-Preston Glenn ,Lynchburg,VA,USA,37.32668528,-79.20043056
1924,1,MAF,5044.0,5864.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1925,2,MAF,7656.0,8576.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1926,3,MAF,8987.0,9145.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1927,4,MAF,5889.0,6705.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1928,5,MAF,6100.0,6412.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1929,6,MAF,7400.0,8924.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1930,7,MAF,4398.0,4229.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1931,8,MAF,4747.0,4068.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1932,9,MAF,1100.0,126.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1933,10,MAF,2248.0,835.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1934,11,MAF,2467.0,1521.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1935,12,MAF,5674.0,8189.0,MAF,Midland International,Midland,TX,USA,31.94252778,-102.2019139
1936,1,MBS,2912.0,4015.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1937,2,MBS,2999.0,4003.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1938,3,MBS,2304.0,2382.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1939,4,MBS,1952.0,2795.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1940,5,MBS,-542.0,1118.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1941,6,MBS,4480.0,7214.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1942,7,MBS,1700.0,3876.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1943,8,MBS,-224.0,1647.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1944,9,MBS,722.0,661.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1945,10,MBS,-342.0,613.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1946,11,MBS,87.0,640.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1947,12,MBS,3821.0,5526.0,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
1948,1,MCI,48764.0,49196.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1949,2,MCI,72893.0,63689.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1950,3,MCI,61843.0,63649.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1951,4,MCI,41131.0,30141.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1952,5,MCI,46441.0,41247.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1953,6,MCI,64777.0,66178.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1954,7,MCI,46227.0,41840.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1955,8,MCI,33204.0,31172.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1956,9,MCI,13327.0,-975.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1957,10,MCI,9532.0,-744.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1958,11,MCI,14373.0,2592.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1959,12,MCI,77689.0,70751.0,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1960,1,MCN,572.0,401.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1961,2,MCN,122.0,863.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1962,3,MCN,1500.0,1396.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1963,4,MCN,490.0,1029.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1964,5,MCN,655.0,848.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1965,6,MCN,602.0,924.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1966,7,MCN,961.0,1778.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1967,8,MCN,983.0,1184.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1968,9,MCN,322.0,-106.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1969,10,MCN,332.0,50.0,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
1970,1,MCO,100057.0,57963.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1971,2,MCO,164348.0,154524.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1972,3,MCO,166290.0,147990.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1973,4,MCO,104823.0,64490.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1974,5,MCO,78408.0,17889.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1975,6,MCO,164959.0,119584.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1976,7,MCO,153176.0,109355.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1977,8,MCO,119032.0,81202.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1978,9,MCO,26214.0,-9344.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1979,10,MCO,32851.0,2751.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1980,11,MCO,45190.0,11424.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1981,12,MCO,137324.0,133316.0,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1982,1,MDT,9068.0,9600.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1983,2,MDT,13497.0,12569.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1984,3,MDT,8417.0,9724.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1985,4,MDT,6380.0,7078.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1986,5,MDT,3727.0,1575.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1987,6,MDT,6546.0,11263.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1988,7,MDT,8255.0,11730.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1989,8,MDT,2214.0,2944.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1990,9,MDT,551.0,1694.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1991,10,MDT,1594.0,1375.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1992,11,MDT,3574.0,3804.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1993,12,MDT,6245.0,7623.0,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
1994,1,MDW,129009.0,61239.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1995,2,MDW,134829.0,87272.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1996,3,MDW,108492.0,63833.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1997,4,MDW,67693.0,22186.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1998,5,MDW,59610.0,17224.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1999,6,MDW,117499.0,59324.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2000,7,MDW,87324.0,30829.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2001,8,MDW,68206.0,7815.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2002,9,MDW,27224.0,-22909.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2003,10,MDW,36965.0,-16996.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2004,11,MDW,37387.0,-13462.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2005,12,MDW,199169.0,114959.0,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2006,1,MEI,293.0,198.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2007,2,MEI,597.0,570.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2008,3,MEI,860.0,634.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2009,4,MEI,388.0,585.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2010,5,MEI,635.0,529.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2011,6,MEI,140.0,447.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2012,7,MEI,1159.0,1038.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2013,8,MEI,485.0,-200.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2014,9,MEI,178.0,-304.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2015,10,MEI,36.0,-294.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2016,11,MEI,169.0,-10.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2017,12,MEI,1165.0,1019.0,MEI,Key ,Meridian,MS,USA,32.33313333,-88.75120556
2018,1,MEM,87460.0,74043.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2019,2,MEM,86776.0,78280.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2020,3,MEM,104110.0,93243.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2021,4,MEM,63865.0,46037.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2022,5,MEM,39658.0,34168.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2023,6,MEM,52615.0,39082.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2024,7,MEM,46808.0,22622.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2025,8,MEM,32163.0,11300.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2026,9,MEM,10982.0,-19367.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2027,10,MEM,8211.0,-11396.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2028,11,MEM,18048.0,2557.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2029,12,MEM,74803.0,81884.0,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2030,1,MFE,2218.0,4004.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2031,2,MFE,1499.0,3325.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2032,3,MFE,3135.0,3302.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2033,4,MFE,1577.0,3045.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2034,5,MFE,1422.0,3340.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2035,6,MFE,1805.0,3719.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2036,7,MFE,765.0,1884.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2037,8,MFE,2068.0,4084.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2038,9,MFE,-394.0,-164.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2039,10,MFE,86.0,741.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2040,11,MFE,-999.0,-387.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2041,12,MFE,1973.0,4153.0,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2042,1,MFR,8623.0,9028.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2043,2,MFR,4446.0,4796.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2044,3,MFR,1999.0,3772.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2045,4,MFR,497.0,646.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2046,5,MFR,2782.0,2422.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2047,6,MFR,5561.0,4904.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2048,7,MFR,6721.0,3945.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2049,8,MFR,3373.0,2199.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2050,9,MFR,693.0,-689.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2051,10,MFR,380.0,1255.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2052,11,MFR,2691.0,2661.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2053,12,MFR,7763.0,8464.0,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2054,1,MGM,2397.0,1315.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2055,2,MGM,2858.0,2412.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2056,3,MGM,4602.0,3359.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2057,4,MGM,2226.0,1913.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2058,5,MGM,772.0,837.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2059,6,MGM,2883.0,1564.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2060,7,MGM,4342.0,4919.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2061,8,MGM,3794.0,3331.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2062,9,MGM,183.0,-1149.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2063,10,MGM,940.0,658.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2064,11,MGM,2087.0,1856.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2065,12,MGM,3384.0,3306.0,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2066,1,MHT,16560.0,12428.0,MHT,Manchester,Manchester,NH,USA,42.93451639,-71.43705583
