,Month,Origin,ArrDelay,DepDelay,iata,airport,city,state,country,lat,long
2192,7,MRY,5899.0,5961.0,MRY,Monterey Peninsula,Monterey,CA,USA,36.5869825,-121.8429478
2193,8,MRY,4968.0,5089.0,MRY,Monterey Peninsula,Monterey,CA,USA,36.5869825,-121.8429478
2194,9,MRY,3261.0,3378.0,MRY,Monterey Peninsula,Monterey,CA,USA,36.5869825,-121.8429478
2195,10,MRY,1761.0,2525.0,MRY,Monterey Peninsula,Monterey,CA,USA,36.5869825,-121.8429478
2196,11,MRY,1424.0,1659.0,MRY,Monterey Peninsula,Monterey,CA,USA,36.5869825,-121.8429478
2197,12,MRY,5454.0,5622.0,MRY,Monterey Peninsula,Monterey,CA,USA,36.5869825,-121.8429478
2198,1,MSN,20397.0,16432.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2199,2,MSN,23980.0,19872.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2200,3,MSN,12909.0,12809.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2201,4,MSN,8990.0,7944.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2202,5,MSN,4884.0,5473.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2203,6,MSN,17559.0,15930.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2204,7,MSN,9411.0,11544.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2205,8,MSN,1108.0,3830.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2206,9,MSN,1371.0,3789.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2207,10,MSN,-1938.0,1648.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2208,11,MSN,-687.0,3411.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2209,12,MSN,24527.0,20777.0,MSN,Dane County Regional,Madison,WI,USA,43.13985778,-89.33751361
2210,1,MSO,1473.0,598.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2211,2,MSO,411.0,661.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2212,3,MSO,-288.0,75.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2213,4,MSO,34.0,586.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2214,5,MSO,-650.0,12.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2215,6,MSO,458.0,990.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2216,7,MSO,-1258.0,114.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2217,8,MSO,-1524.0,-751.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2218,9,MSO,-1992.0,-766.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2219,10,MSO,-1293.0,-664.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2220,11,MSO,-1142.0,-468.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2221,12,MSO,3283.0,3117.0,MSO,Missoula International,Missoula,MT,USA,46.91630556,-114.0905556
2222,1,MSP,130607.0,111429.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2223,2,MSP,146085.0,123284.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2224,3,MSP,139197.0,111812.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2225,4,MSP,91992.0,66393.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2226,5,MSP,44446.0,53133.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2227,6,MSP,158586.0,133005.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2228,7,MSP,83636.0,86451.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2229,8,MSP,9897.0,46799.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2230,9,MSP,-16918.0,16959.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2231,10,MSP,-30047.0,14056.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2232,11,MSP,10085.0,31337.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2233,12,MSP,202620.0,164150.0,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2234,1,MSY,22174.0,27110.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2235,2,MSY,33882.0,41547.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2236,3,MSY,37973.0,44107.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2237,4,MSY,28058.0,28943.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2238,5,MSY,25899.0,29918.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2239,6,MSY,40412.0,39416.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2240,7,MSY,27995.0,32681.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2241,8,MSY,20086.0,26158.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2242,9,MSY,-831.0,5944.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2243,10,MSY,4102.0,12523.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2244,11,MSY,6359.0,15980.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2245,12,MSY,37035.0,41132.0,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2246,1,MTJ,2352.0,2406.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2247,2,MTJ,2959.0,3205.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2248,3,MTJ,2015.0,3010.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2249,4,MTJ,-1421.0,-774.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2250,5,MTJ,-443.0,161.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2251,6,MTJ,-816.0,1182.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2252,7,MTJ,-1369.0,760.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2253,8,MTJ,-458.0,1348.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2254,9,MTJ,135.0,544.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2255,10,MTJ,-439.0,-191.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2256,11,MTJ,-628.0,-141.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2257,12,MTJ,4004.0,4266.0,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333
2258,1,MYR,597.0,672.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2259,2,MYR,2762.0,2902.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2260,3,MYR,3958.0,4376.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2261,4,MYR,3763.0,4495.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2262,5,MYR,1023.0,897.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2263,6,MYR,3101.0,4425.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2264,7,MYR,7245.0,8250.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2265,8,MYR,3933.0,6208.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2266,9,MYR,250.0,860.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2267,10,MYR,911.0,1174.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2268,11,MYR,1297.0,919.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2269,12,MYR,2082.0,2018.0,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
2270,1,OAJ,496.0,789.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2271,2,OAJ,744.0,1072.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2272,3,OAJ,1053.0,1211.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2273,4,OAJ,938.0,920.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2274,5,OAJ,15.0,106.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2275,6,OAJ,922.0,918.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2276,7,OAJ,1703.0,1287.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2277,8,OAJ,610.0,222.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2278,9,OAJ,-92.0,285.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2279,10,OAJ,98.0,-19.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2280,11,OAJ,1607.0,887.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2281,12,OAJ,2842.0,2229.0,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778
2282,1,OAK,44329.0,66130.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2283,2,OAK,27315.0,50485.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2284,3,OAK,22955.0,51313.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2285,4,OAK,-1303.0,26628.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2286,5,OAK,8704.0,31718.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2287,6,OAK,19303.0,47089.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2288,7,OAK,10099.0,34769.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2289,8,OAK,6587.0,30025.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2290,9,OAK,-16367.0,11033.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2291,10,OAK,-13198.0,17044.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2292,11,OAK,-179.0,19929.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2293,12,OAK,55083.0,77620.0,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2294,1,OGG,-273.0,1353.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2295,2,OGG,-47.0,-625.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2296,3,OGG,4068.0,3915.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2297,4,OGG,9696.0,9592.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2298,5,OGG,11189.0,7513.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2299,6,OGG,3313.0,2123.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2300,7,OGG,5434.0,3143.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2301,8,OGG,2166.0,2477.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2302,9,OGG,-2755.0,-1890.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2303,10,OGG,547.0,405.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2304,11,OGG,599.0,232.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2305,12,OGG,18137.0,13040.0,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2306,1,OKC,17353.0,19308.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2307,2,OKC,25983.0,26646.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2308,3,OKC,21849.0,25679.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2309,4,OKC,13626.0,13723.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2310,5,OKC,17296.0,18772.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2311,6,OKC,27906.0,27014.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2312,7,OKC,12249.0,16727.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2313,8,OKC,8090.0,12321.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2314,9,OKC,-2424.0,3551.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2315,10,OKC,-1328.0,3990.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2316,11,OKC,-4160.0,2191.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2317,12,OKC,26059.0,27354.0,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2318,1,OMA,29919.0,26388.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2319,2,OMA,28726.0,28175.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2320,3,OMA,23394.0,24443.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2321,4,OMA,11504.0,12105.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2322,5,OMA,11473.0,14554.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2323,6,OMA,34189.0,33854.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2324,7,OMA,13553.0,19267.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2325,8,OMA,3113.0,10230.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2326,9,OMA,2572.0,7286.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2327,10,OMA,-1334.0,6834.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2328,11,OMA,-2946.0,8030.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2329,12,OMA,43335.0,42053.0,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2330,1,OME,-150.0,555.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2331,2,OME,-79.0,287.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2332,3,OME,20.0,16.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2333,4,OME,368.0,634.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2334,5,OME,-451.0,-43.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2335,6,OME,362.0,395.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2336,7,OME,785.0,967.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2337,8,OME,953.0,1049.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2338,9,OME,406.0,303.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2339,10,OME,629.0,618.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2340,11,OME,34.0,132.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2341,12,OME,420.0,1018.0,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458
2342,1,ONT,29729.0,35296.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2343,2,ONT,18974.0,25302.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2344,3,ONT,19128.0,26613.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2345,4,ONT,3808.0,14262.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2346,5,ONT,10726.0,18071.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2347,6,ONT,14385.0,23549.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2348,7,ONT,15647.0,21363.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2349,8,ONT,16787.0,22690.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2350,9,ONT,-4012.0,3140.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2351,10,ONT,-275.0,5547.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2352,11,ONT,826.0,10311.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2353,12,ONT,22871.0,31428.0,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2354,1,ORD,760038.0,759684.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2355,2,ORD,716887.0,720351.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2356,3,ORD,520374.0,565809.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2357,4,ORD,435680.0,439228.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2358,5,ORD,341366.0,378463.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2359,6,ORD,848106.0,732306.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2360,7,ORD,493739.0,505093.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2361,8,ORD,252631.0,363528.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2362,9,ORD,170043.0,274058.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2363,10,ORD,-18077.0,152197.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2364,11,ORD,32586.0,177325.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2365,12,ORD,761453.0,722257.0,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2366,1,ORF,11317.0,13270.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2367,2,ORF,14804.0,16980.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2368,3,ORF,10932.0,13159.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2369,4,ORF,10922.0,12717.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2370,5,ORF,8260.0,8657.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2371,6,ORF,22745.0,23008.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2372,7,ORF,20926.0,24147.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2373,8,ORF,11528.0,13621.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2374,9,ORF,2768.0,7057.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2375,10,ORF,1136.0,4627.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2376,11,ORF,2307.0,4940.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2377,12,ORF,16034.0,17232.0,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2378,1,OTZ,105.0,519.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2379,2,OTZ,26.0,539.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2380,3,OTZ,-51.0,-102.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2381,4,OTZ,568.0,684.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2382,5,OTZ,-184.0,-41.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2383,6,OTZ,278.0,744.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2384,7,OTZ,444.0,594.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2385,8,OTZ,498.0,909.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2386,9,OTZ,375.0,678.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2387,10,OTZ,369.0,1022.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2388,11,OTZ,-164.0,50.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2389,12,OTZ,642.0,1167.0,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497
2390,1,OXR,-195.0,-183.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2391,2,OXR,-326.0,-294.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2392,3,OXR,92.0,15.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2393,4,OXR,-344.0,-191.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2394,5,OXR,-177.0,-99.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2395,6,OXR,-366.0,-103.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2396,7,OXR,-476.0,-312.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2397,8,OXR,-566.0,-313.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2398,9,OXR,-476.0,-362.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2399,10,OXR,-207.0,-109.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2400,11,OXR,-940.0,-404.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2401,12,OXR,0.0,31.0,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164
2402,1,PBI,14901.0,24141.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2403,2,PBI,28124.0,39062.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2404,3,PBI,37041.0,46209.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2405,4,PBI,21630.0,27568.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2406,5,PBI,16440.0,16761.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2407,6,PBI,19766.0,24402.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2408,7,PBI,27657.0,31728.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2409,8,PBI,17546.0,25435.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2410,9,PBI,1513.0,7015.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2411,10,PBI,3099.0,8654.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2412,11,PBI,10220.0,16020.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2413,12,PBI,37885.0,43054.0,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2414,1,PDX,30247.0,41755.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2415,2,PDX,13772.0,31915.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2416,3,PDX,12793.0,36711.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2417,4,PDX,2699.0,20533.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2418,5,PDX,8204.0,28052.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2419,6,PDX,26631.0,48921.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2420,7,PDX,14690.0,33891.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2421,8,PDX,18763.0,32244.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2422,9,PDX,-7217.0,6615.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2423,10,PDX,-13012.0,7718.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2424,11,PDX,4126.0,16228.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2425,12,PDX,77289.0,86523.0,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2426,1,PFN,712.0,1129.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
2427,2,PFN,3524.0,3241.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
2428,3,PFN,5744.0,6140.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
2429,4,PFN,2650.0,3547.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
2430,5,PFN,-209.0,979.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
2431,6,PFN,2385.0,3033.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
2432,7,PFN,8143.0,8712.0,PFN,Panama City-Bay County International,Panama City,FL,USA,30.21208333,-85.68280556
